epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
24,380.013,3.17303,2.64037,4.25348,3.24089,0.59135,0.58617,0.58997,0.00072,0.07068,0.00085,0.00016,0.00058,0.04386,0.00062,9e-05,3.19335,2.48081,3.84578,3.22761,0,0,0,0.000801388,0.000801388,0.000801388
25,395.543,3.22331,2.69445,4.17735,3.2209,0.5864,0.58095,0.58486,0.00096,0.05557,0.00079,0.00013,0.00136,0.03618,0.00082,0.00012,3.22149,2.46181,3.89928,3.24489,0,0,0,0.000800013,0.000800013,0.000800013
26,410.843,3.1028,2.76929,4.14627,3.18175,0.58161,0.5764,0.58012,0.00131,0.05161,0.00051,0.00012,0.25082,0.01792,0.00048,0.00011,3.22185,2.46855,3.87099,3.25361,0,0,0,0.000798639,0.000798639,0.000798639
27,426.218,3.15579,2.81971,4.07764,3.13742,0.57819,0.57201,0.57578,0.38386,0.00167,0.00171,0.00036,0.38341,0.00167,0.00088,0.00014,3.20298,2.52241,3.8086,3.17862,0,0,0,0.000797264,0.000797264,0.000797264
28,442.009,3.14274,2.77558,4.05195,3.05195,0.57482,0.56883,0.57245,0.50749,0.00555,0.0018,0.00032,0.50506,0.00819,0.00093,0.00017,3.14604,2.50774,3.73752,3.07267,0,0,0,0.00079589,0.00079589,0.00079589
29,457.419,3.11506,2.90345,4.20248,3.10086,0.57118,0.56401,0.56758,0.37797,0.01152,0.00083,0.00016,0.37714,0.01063,0.00059,0.00012,3.21082,2.45301,3.9059,3.17859,0,0,0,0.000794515,0.000794515,0.000794515
30,472.787,3.07979,2.88423,4.16186,3.08405,0.56803,0.55989,0.5634,0.00099,0.08181,0.00118,0.00024,0.2521,0.03726,0.0007,0.00015,3.12812,2.49023,3.72761,3.11504,0,0,0,0.000793141,0.000793141,0.000793141
31,488.243,3.07748,2.82618,4.14228,3.08379,0.56596,0.55735,0.5613,0.12607,0.05827,0.00082,0.00015,0.12591,0.04764,0.00074,0.00014,3.15293,2.42999,3.83435,3.1492,0,0,0,0.000791767,0.000791767,0.000791767
32,503.488,3.07854,2.64333,4.11775,3.05379,0.5617,0.55355,0.55706,0.64186,0.00932,0.00188,0.00041,0.00447,0.09569,0.00244,0.00035,3.1251,2.37256,3.74231,3.09165,0,0,0,0.000790392,0.000790392,0.000790392
33,519.151,3.0826,2.83442,4.04223,3.0197,0.56086,0.5516,0.55553,0.76299,0.00393,0.0041,0.00073,0.25208,0.11342,0.00304,0.00054,3.10259,2.41083,3.65195,3.05343,0,0,0,0.000789018,0.000789018,0.000789018
