epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
26,169.436,3.27797,4.34365,4.43267,3.2234,0,0,0,0.00105,0.04958,0.00106,0.00017,0.00079,0.03336,0.00029,6e-05,3.25825,4.26803,3.83457,3.17476,0,0,0,0.000798639,0.000798639,0.000798639
27,175.866,3.26897,4.39265,4.3276,3.1542,0,0,0,0.00102,0.0437,0.00194,0.00043,0.00084,0.03247,0.00072,0.0001,3.33685,4.23553,3.82858,3.18134,0,0,0,0.000797264,0.000797264,0.000797264
28,182.018,3.23418,4.40449,4.30753,3.17092,0,0,0,0.00088,0.04916,0.00043,9e-05,0.12582,0.01364,0.00035,6e-05,3.21234,4.23413,3.80997,3.14289,0,0,0,0.00079589,0.00079589,0.00079589
29,188.224,3.27903,4.27335,4.33138,3.1321,0,0,0,0.25175,0.01445,0.00226,0.00047,0.376,0.00562,0.00024,5e-05,3.25481,4.22591,3.92318,3.09249,0,0,0,0.000794515,0.000794515,0.000794515
30,194.381,3.1828,4.25117,4.28485,3.08056,0,0,0,0.00099,0.0616,0.00104,0.00024,0.37745,0.00401,0.00078,0.00016,3.2009,4.22266,3.8083,3.08133,0,0,0,0.000793141,0.000793141,0.000793141
31,200.506,3.23512,4.23099,4.35573,3.08719,0,0,0,0.37822,0.00461,0.00066,0.00014,0.37651,0.00602,0.00067,0.0001,3.20953,4.25592,3.9144,3.09465,0,0,0,0.000791767,0.000791767,0.000791767
32,206.742,3.24046,4.25481,4.36688,3.10957,0,0,0,0.37859,0.00401,0.00056,0.00012,0.37802,0.00201,0.00034,5e-05,3.22412,4.24651,3.94273,3.11127,0,0,0,0.000790392,0.000790392,0.000790392
33,212.996,3.17588,4.27867,4.3113,3.1288,0,0,0,0.0011,0.06142,0.00088,0.00022,0.50341,0.0014,0.00069,0.00016,3.10651,4.23564,3.79308,3.04012,0,0,0,0.000789018,0.000789018,0.000789018
34,219.343,3.23721,4.2015,4.22469,3.04852,0,0,0,0.12661,0.05361,0.00128,0.00023,0.38033,0.00161,0.00055,0.00011,3.10782,4.22844,3.82099,3.03049,0,0,0,0.000787643,0.000787643,0.000787643
35,225.749,3.09802,4.26423,4.2385,3.01209,0,0,0,0.37739,0.00722,0.00101,0.00026,0.37706,0.00522,0.00121,0.00022,3.16271,4.24554,3.75636,3.0054,0,0,0,0.000786269,0.000786269,0.000786269
36,232.017,3.15217,4.23914,4.12743,2.9807,0,0,0,0.37859,0.00562,0.00313,0.00099,0.37886,0.00201,0.00198,0.00031,3.12062,4.20246,3.742,2.99069,0,0,0,0.000784894,0.000784894,0.000784894
37,238.481,3.07044,4.26472,4.21125,2.97977,0,0,0,0.12908,0.02902,0.00145,0.00033,0.37863,0.00221,0.00138,0.00029,3.08731,4.1945,3.80638,2.97727,0,0,0,0.00078352,0.00078352,0.00078352
38,244.688,3.10854,4.33249,4.15528,2.99263,0,0,0,0.37886,0.00181,0.00135,0.00031,0.37817,0.0014,0.00108,0.00022,3.0723,4.17649,3.85376,2.98686,0,0,0,0.000782145,0.000782145,0.000782145
39,250.99,3.08527,4.22911,4.23617,2.97337,0,0,0,0.37957,0.00221,0.00133,0.00036,0.37844,0.00161,0.00085,0.0002,3.09835,4.19637,3.81283,2.96998,0,0,0,0.000780771,0.000780771,0.000780771
40,257.175,3.1586,4.20845,4.07814,2.96761,0,0,0,0.38309,0.00221,0.00182,0.00042,0.38189,0.00181,0.00086,0.0002,3.06187,4.2011,3.77507,3.00035,0,0,0,0.000779396,0.000779396,0.000779396
41,263.308,3.10069,4.21752,4.16962,2.94535,0,0,0,0.38142,0.00682,0.00428,0.00142,0.38029,0.00562,0.00199,0.00052,3.04044,4.18857,3.74286,2.89163,0,0,0,0.000778022,0.000778022,0.000778022
42,269.609,3.10216,4.19675,4.08359,2.91014,0,0,0,0.50822,0.00602,0.00262,0.00069,0.50593,0.00421,0.00178,0.00038,3.09118,4.1922,3.81128,2.91847,0,0,0,0.000776648,0.000776648,0.000776648
43,276.35,3.1031,4.20202,4.21077,2.93052,0,0,0,0.63503,0.00582,0.00256,0.00068,0.63243,0.00421,0.00143,0.00036,3.07255,4.18513,3.69544,2.92553,0,0,0,0.000775273,0.000775273,0.000775273
44,282.552,3.1069,4.23175,4.17341,2.89116,0,0,0,0.05084,0.08418,0.00838,0.00146,0.63118,0.00401,0.00135,0.00024,3.12305,4.21597,3.7698,2.93206,0,0,0,0.000773899,0.000773899,0.000773899
45,288.758,3.06493,4.15118,4.16321,2.88592,0,0,0,0.00712,0.09043,0.00224,0.00056,0.00285,0.057,0.00133,0.00031,3.08898,4.18409,3.72834,2.94113,0,0,0,0.000772524,0.000772524,0.000772524
46,294.95,3.05612,4.20879,4.17371,2.90948,0,0,0,0.00377,0.13173,0.00572,0.00102,0.00204,0.11992,0.00317,0.00075,3.07501,4.17612,3.67199,2.90106,0,0,0,0.00077115,0.00077115,0.00077115
47,301.174,3.04047,4.1474,4.07042,2.83435,0,0,0,0.63151,0.00642,0.00443,0.00112,0.63099,0.00522,0.0029,0.00047,3.11891,4.1993,3.71544,2.88844,0,0,0,0.000769775,0.000769775,0.000769775
48,307.58,3.0017,4.21737,4.03755,2.82789,0,0,0,0.63138,0.00943,0.00222,0.00051,0.62948,0.00642,0.00113,0.00022,3.02856,4.16258,3.7442,2.86957,0,0,0,0.000768401,0.000768401,0.000768401
49,313.757,2.99198,4.2011,4.15224,2.8635,0,0,0,0.6332,0.00482,0.00224,0.00057,0.63149,0.00381,0.00126,0.00028,3.03631,4.16595,3.70986,2.86651,0,0,0,0.000767026,0.000767026,0.000767026
50,320.061,3.02044,4.22751,4.08012,2.85008,0,0,0,0.63558,0.00281,0.00274,0.00074,0.63176,0.00261,0.00181,0.00047,3.02766,4.18134,3.67791,2.86595,0,0,0,0.000765652,0.000765652,0.000765652
51,326.16,3.00678,4.20077,4.00844,2.77544,0,0,0,0.03434,0.09733,0.00767,0.00245,0.01325,0.06448,0.0034,0.00073,3.11529,4.15617,3.68791,2.91364,0,0,0,0.000764278,0.000764278,0.000764278
52,332.417,2.88813,4.18225,4.02605,2.82899,0,0,0,0.02395,0.1178,0.0136,0.00453,0.00802,0.07596,0.00528,0.00095,2.99189,4.1459,3.68384,2.83828,0,0,0,0.000762903,0.000762903,0.000762903
53,338.811,3.02014,4.2756,4.02857,2.82425,0,0,0,0.51637,0.00642,0.0048,0.00132,0.51381,0.00542,0.00398,0.00076,2.96613,4.1532,3.61502,2.83403,0,0,0,0.000761529,0.000761529,0.000761529
54,345.081,3.00608,4.13563,3.94406,2.72474,0,0,0,0.38213,0.04648,0.00739,0.00234,0.39232,0.0208,0.00441,0.00083,2.94186,4.12364,3.61343,2.80787,0,0,0,0.000760154,0.000760154,0.000760154
55,351.432,2.88435,4.24065,3.96222,2.77247,0,0,0,0.50626,0.00903,0.0053,0.00127,0.50514,0.00742,0.00312,0.00072,2.92703,4.12586,3.62938,2.79937,0,0,0,0.00075878,0.00075878,0.00075878
56,357.514,2.97428,4.20283,3.95289,2.75568,0,0,0,0.5118,0.00923,0.00686,0.00228,0.51084,0.00783,0.00324,0.00073,2.90457,4.12279,3.59057,2.78882,0,0,0,0.000757405,0.000757405,0.000757405
57,363.847,2.8805,4.16878,3.95925,2.75693,0,0,0,0.51125,0.00883,0.00479,0.00137,0.50959,0.00722,0.00316,0.00057,2.9556,4.13856,3.5863,2.79604,0,0,0,0.000756031,0.000756031,0.000756031
58,370.017,2.96042,4.18624,3.95697,2.75008,0,0,0,0.63777,0.00783,0.00704,0.00202,0.63515,0.00622,0.00678,0.0013,2.91454,4.15209,3.58948,2.7979,0,0,0,0.000754656,0.000754656,0.000754656
59,376.211,2.91838,4.10541,3.92368,2.70331,0,0,0,0.51133,0.01023,0.00625,0.00163,0.50911,0.00803,0.00415,0.00119,2.91082,4.14391,3.54657,2.7756,0,0,0,0.000753282,0.000753282,0.000753282
60,382.6,2.89559,4.13736,3.91575,2.67983,0,0,0,0.31146,0.01611,0.0062,0.00172,0.29928,0.01087,0.0046,0.00124,2.89719,4.12894,3.54702,2.7524,0,0,0,0.000751907,0.000751907,0.000751907
61,388.927,2.87816,4.09175,3.86545,2.69056,0,0,0,0.52852,0.01324,0.00707,0.00188,0.51605,0.00943,0.00998,0.00215,2.82316,4.09626,3.51074,2.69771,0,0,0,0.000750533,0.000750533,0.000750533
62,395.211,2.86912,4.15801,3.86017,2.68261,0,0,0,0.40037,0.03482,0.00661,0.00163,0.38755,0.02102,0.00391,0.00098,2.85517,4.1116,3.55233,2.70551,0,0,0,0.000749159,0.000749159,0.000749159
63,401.452,2.82487,4.14415,3.89332,2.68551,0,0,0,0.51264,0.01083,0.00836,0.00246,0.63483,0.00783,0.00501,0.00126,2.85409,4.10636,3.52548,2.73773,0,0,0,0.000747784,0.000747784,0.000747784
64,407.783,2.86977,4.15938,3.91348,2.69616,0,0,0,0.38933,0.02787,0.00603,0.00164,0.38552,0.00903,0.00327,0.00078,2.86895,4.09981,3.49515,2.72167,0,0,0,0.00074641,0.00074641,0.00074641
65,414.031,2.8518,4.19393,3.74864,2.64389,0,0,0,0.52998,0.01625,0.00747,0.00237,0.52438,0.01224,0.00536,0.00138,2.87455,4.11526,3.57363,2.70706,0,0,0,0.000745035,0.000745035,0.000745035
66,420.336,2.86029,4.17252,3.76082,2.64718,0,0,0,0.63671,0.04467,0.00588,0.00159,0.88232,0.01104,0.00273,0.00077,2.85469,4.1008,3.67848,2.6772,0,0,0,0.000743661,0.000743661,0.000743661
67,426.625,2.87701,4.19137,3.81634,2.64883,0,0,0,0.64329,0.01404,0.00517,0.00137,0.63956,0.01204,0.00414,0.00094,2.80382,4.08779,3.48896,2.66256,0,0,0,0.000742286,0.000742286,0.000742286
68,432.819,2.83169,4.09539,3.77641,2.64942,0,0,0,0.64466,0.01585,0.00812,0.00212,0.63981,0.01264,0.00524,0.00126,2.83659,4.08101,3.53955,2.63983,0,0,0,0.000740912,0.000740912,0.000740912
69,439.244,2.8641,4.07564,3.79232,2.65469,0,0,0,0.65491,0.01746,0.01313,0.00326,0.64453,0.01593,0.01659,0.00243,2.76867,4.0883,3.57082,2.62092,0,0,0,0.000739537,0.000739537,0.000739537
70,445.577,2.83835,4.04545,3.80207,2.60748,0,0,0,0.66152,0.01844,0.0099,0.00262,0.63394,0.01404,0.00933,0.00176,2.75035,4.08599,3.46425,2.60457,0,0,0,0.000738163,0.000738163,0.000738163
71,451.932,2.75721,4.11729,3.70472,2.54709,0,0,0,0.63466,0.01924,0.00868,0.00229,0.64772,0.01802,0.00552,0.00125,2.78648,4.07168,3.56119,2.64562,0,0,0,0.000736788,0.000736788,0.000736788
72,458.245,2.82467,4.12154,3.6892,2.52714,0,0,0,0.53345,0.02063,0.01208,0.00303,0.51472,0.01643,0.0077,0.00155,2.78364,4.053,3.50288,2.64039,0,0,0,0.000735414,0.000735414,0.000735414
73,464.655,2.79468,4.13213,3.76254,2.54908,0,0,0,0.64401,0.02272,0.01244,0.00319,0.63921,0.01324,0.00773,0.00152,2.73705,4.05388,3.42123,2.63593,0,0,0,0.00073404,0.00073404,0.00073404
